Cid,title,hits,time,cluster
1,대학 교내 보행안전 시설물 디자인 공모전,1306,2019-10-18,163
1,2019년도 망우청소년센터 청소년퍼포먼스대회 WITH M,1287,2019-10-18,354
1,송파구 도시브랜드(CI) 제작 공모전,1370,2019-10-17,7
1,강동구 버스승차대 디자인공모,1470,2019-10-17,308
1,[참사람봉사단] 10/18(금) '사랑의 헌혈' 캠페인,1414,2019-10-16,190
1,[역량개발센터]나를 돌아보는 '나만의 1page 포트폴리오' 만들기 특강(★오늘 마감),1672,2019-10-16,124
1,[역량개발센터] 발표력 향상을 위한 PPT 특강,890,2019-10-16,124
1,과학으로 여는 미래사회 시나리오 공모전 안내,1480,2019-10-16,7
1,항일독립운동 100년의 길 국외 사적지탐방 참가자 모집 안내,1514,2019-10-16,85
1,[고용노동부] 취업성공패키지 안내,2576,2019-10-16,360
1,[참사람봉사단] 11월 7일 선정고등학교 전공탐색 멘토링 봉사자 모집,2130,2019-10-15,312
1,사회적 약자의 삶의 질 향상을 위한 지능정보 서비스 아이디어 공모전 안내,1521,2019-10-15,7
1,2019 중구민 아이디어 공모전 안내,1839,2019-10-15,7
1,[정각원] 금주 목요법회 안내_염불명상(10.17/오후3:20~),1648,2019-10-15,168
1,2019 전국청소년 정책아이디어 PT 대회 안내,1630,2019-10-14,220
1,[카운슬링센터] 유피어스 멘티 모집(2차 추가),1666,2019-10-14,9
1,2019 4차 산업혁명 글로벌 정책 컨퍼런스 행사 안내,1379,2019-10-14,220
1,청년 매입 임대주택 잔여세대 입주자 모집 안내,1494,2019-10-14,324
1,제3회 대한민국 일자리 아이디어 공모전 안내,1385,2019-10-14,7
1,2019 제14회 대학생 공중화장실 설계&디자인 공모전 안내,1331,2019-10-14,308
1,2019 프린팅 디자인 위크 안내,1325,2019-10-14,308
1,2019 을지로 라이트 웨이 안내,1394,2019-10-14,25
1,"[정각원] 중국어 불교강좌안내(10.15, 주제: 선정입문)",1992,2019-10-11,370
1,[참사람봉사단] 2019 동계 라오스 파견 해외봉사 단원 모집 안내,3176,2019-10-11,230
1,동국동문합창단 창단 연주회에 초대합니다,2141,2019-10-11,208
1,[참사람봉사단] 2019 사랑의 연탄나눔 성금모금 및 전달 봉사자 모집,2554,2019-10-10,212
1,개방형 클라우드 플랫폼 파스-타 기반 서비스 개발 및 아이디어 공모전,1650,2019-10-10,7
1,[청년기업가센터] IOT디바이스 제작 교육,2209,2019-10-10,240
1,2019년도 학생예비군 향방기본 1차보충훈련 안내,3016,2019-10-10,450
1,동국대학교 전산원 직원(계약직) 채용 공고,2296,2019-10-08,49
1,[창업원] 「d.실전창업전투강좌」실전과정 수강생 모집,3242,2019-10-08,438
1,'내가 만들어 가는 LH' 대학(원)생 아이디어 공모전 안내,1648,2019-10-08,7
1,[중앙도서관]과학독서 아카데미 10월 : 미생물이 플라톤을 만났을 때,2027,2019-10-08,306
1,(외교부/한국국제교류재단)'제7차 한중 공공외교포럼' 참가자 모집,1810,2019-10-08,51
1,[정각원] 금주 목요법회 안내_위빠사나명상(10.10/오후3:20~),1726,2019-10-08,168
1,(10/11) KT 전홍범 부사장 특강-리더연구자 초청 세미나,1879,2019-10-08,56
1,한국철도시설공단 대국민 철도정책 아이디어 공모전,1496,2019-10-08,220
1,※2019년 10월 사이버보안진단의 날 시행 안내※,1938,2019-10-08,16
1,[참사람봉사단] 10/8(화) '사랑의 헌혈' 캠페인,1581,2019-10-07,190
1,[카운슬링센터] 유피어스 멘티 모집(2차 추가),2465,2019-10-07,9
1,굿잡 중구! 일자리 창출 아이디어 공모 안내,1631,2019-10-07,466
1,[LINC+] 2019 유권자정치페스티벌(사회·정치문제 해결 보드게임 해커톤) 참가자 모집,3765,2019-10-02,25
1,제4회 새마을 UCC 공모전 안내,1921,2019-10-02,194
1,[경영대비즈마루열람실] 교내 근로장학생 모집 안내,2890,2019-10-02,89
1,[특강] 나의 흥미유형을 통한 진로탐색,2144,2019-10-02,378
1,[마감]이과대학 교학팀 조교(행정직) 모집,3052,2019-10-01,128
1,[교수학습개발센터] '교수 학생 상호작용 높이는 스마트도구 활용법' 워크숍 신청 안내,2026,2019-10-01,414
1,[교수학습개발센터] '중대형 수업을 위한 토의법' 워크숍 신청 안내,1996,2019-10-01,414
1,[카운슬링센터] 유피어스 11기 멘티 모집(1차 추가),904,2019-10-01,9
1,2019 프린팅 디자인 위크_Thank U 충무로 행사안내,3512,2019-09-30,308
1,[참사람봉사단] 2019 사랑의 연탄나눔 성금모금 및 전달 봉사자 모집,2471,2019-09-30,212
1,"[역량개발센터 특강] 4차 산업혁명시대, 나의 진로는?(장소변경! 혜화관 307호로 오세요~!!)",657,2019-09-30,124
1,[참사람봉사단] 2019 하반가 중구멘토링(회현동) 봉사자 모집,2116,2019-09-30,312
1,[중앙도서관]명사의지식강연:지식이 지혜로 바뀌는 열두 번의 놀라운 경험,2115,2019-09-30,306
1,[교수학습개발센터] 동국 튜터링 튜티 모집,2536,2019-09-30,148
1,[참사람봉사단] '노인의 날' 맞이 서울노인복지센터 배식봉사자 모집,2531,2019-09-30,35
1,[취업센터] 10월1주차 취업프로그램 안내,2558,2019-09-29,360
1,[전산원] 「2019 동국 커피바리스타 스쿨」모집 안내,2297,2019-09-27,19
1,서울시 캠퍼스타운 사업 청년 재능 나눔 공모전 안내,1798,2019-09-27,34
1,대학혁신지원 교육확산 심포지엄 개최,2186,2019-09-27,467
1,2019 대한민국 교육기부 박람회 대학생 서포터즈 모집,1833,2019-09-27,480
1,병무청 민원상담 '챗봇 이름' 공모전,1845,2019-09-27,7
1,동국 힐링라이프 신청 안내,2157,2019-09-27,386
1,다시세운 도시재생의 실천과 과제 시민 대토론회,1659,2019-09-27,25
1,행정안전부 국민참여 서포터즈,1538,2019-09-27,266
1,장바구니 디자인 공모전,1683,2019-09-27,308
1,[참사람봉사단] 10월 신당데이케어지센터 배식 봉사활동 참가자 모집 안내,2370,2019-09-27,263
1,[참사람봉사단] 10월 역삼노인복지센터 배식 봉사활동 참가자 모집 안내,2272,2019-09-27,35
1,학문융합 포스터 공모전,2830,2019-09-27,7
1,2019 제13회 세계해양포럼 안내,1691,2019-09-26,51
1,제1회 전국 대학생 정책아이디어 토론대회 안내,1856,2019-09-26,251
1,2019 모두하나대축제 자원봉사 모집 안내,2477,2019-09-26,180
1,동국 CF영상 공모전 개최,4974,2019-09-26,436
1,광화문시민위원회 시민참여단 대학생 서포터즈 모집 재공고,1531,2019-09-26,449
1,한-OECD 국제교육컨퍼런스 안내,1500,2019-09-26,196
1,2019 글로벌 인재포럼,1609,2019-09-26,51
1,[북콘서트] 이은용 작가와 함께하는 성평등 북콘서트,1813,2019-09-26,490
1,[모집]이과대학 교학팀 교육조교 모집,1040,2019-09-25,128
1,2019 창업지원형 기숙사 입주생 모집 안내,1812,2019-09-25,222
1,2019 세계 모의 기후변화 당사국 총회 안내,1611,2019-09-25,25
1,[정각원] 동국인 수계법회 안내(10.7/16:00~),2091,2019-09-25,295
1,[현장실습] [증명서 발급] 현장실습 참가확인서 발급 안내,1975,2019-09-25,279
1,[전산원] 「2019 동국 커피바리스타 스쿨 9월 과정」모집 안내,967,2019-09-24,19
1,서울시 일생활균형 콘텐츠&수기 공모전,1779,2019-09-24,6
1,제26회 신한환경사진공모전 안내,1614,2019-09-24,197
1,2019-2학기 서울시 중구 내 지역아동센터 멘토 선발 안내,1990,2019-09-24,25
1,기후변화SOS챌린지,1590,2019-09-24,487
1,[참사람봉사단] 9/25(수) '사랑의 헌혈' 캠페인,1845,2019-09-23,190
1,[참사람봉사단] 제8회 역삼시니어페스티벌 행사 자원봉사자 모집,2396,2019-09-23,91
1,[취업센터] 현대백화점그룹 현장면접 접수(~9/26),3096,2019-09-23,275
1,[카운슬링센터] 유피어스 멘티 추가 모집(1차),2535,2019-09-23,9
1,[참사람봉사단] '노인의 날' 맞이 서울노인복지센터 배식봉사자 모집,2006,2019-09-23,35
1,[정각원] 금주 목요법회 안내_생활참선(9.26/오후3:20~),1828,2019-09-23,168
1,[참사람봉사단] 2019 하반기 중구멘토링 봉사자 모집(중림동),1746,2019-09-23,312
1,[청년기업가센터]교외근로장학 모집,2154,2019-09-23,240
1,[고시반] 2019-2학기 공인회계사반 추가 입반시험 공고,2754,2019-09-23,221
1,이트너스(주)_HR직무교육(임금보상)모집안내,2423,2019-09-23,25
1,제7회 부산국제항만컨퍼런스 개최 안내,827,2019-09-23,493
1,이과대학 교학팀 교육조교 모집,274,2019-09-23,128
1,2019 Global Healthcare Policy & Management Forum 안내,1636,2019-09-23,25
1,제7회 대한민국 지방자치박람회 <우리 동네 3분 영화제> 유튜브 공모전,1603,2019-09-20,480
1,2019년 겨울방학 쏙쏙캠프(16기),1962,2019-09-20,25
1,제11회 한국고전종합DB 활용 공모전,1505,2019-09-20,7
1,2019 인터넷윤리 창작콘텐츠 공모전,1629,2019-09-20,477
1,[교수학습개발센터] DoDream 학습동아리 선정팀 발표,3253,2019-09-20,17
1,[교수학습개발센터] 동국 튜터링 최종 선정 튜터 발표,2380,2019-09-20,253
1,문과대학 교학팀 교육조교 모집,2570,2019-09-20,128
1,[마감]대외협력실 행정인턴 채용공고,2602,2019-09-20,62
1,[미래융합교육원] 폴리그래프 검사(거짓말탐지 검사) 기본과정 수강생 모집(선착순 마감),2191,2019-09-19,201
1,[역량개발센터] 후회없는 대학생활을 위한 인생관리시스템 특강,2673,2019-09-19,124
1,[청년기업가센터] 농식품 청년 벤처창업 콘서트 안내,2073,2019-09-19,240
1,공공데이터 활용 국민 아이디어 공모전,1885,2019-09-19,257
1,2019 중구-홍콩-홈스테이-홍보물,1689,2019-09-19,25
1,국회 정보공개 포털·전자청원 시스템 네이밍&슬로건 공모전,1847,2019-09-19,25
1,[행정인턴모집] 영상문화콘텐츠연구원,2758,2019-09-18,185
1,[공모전] 제10회 대원불교문화상 공모,2749,2019-09-18,227
1,[역량개발센터 특강] 내게는 어떤 직업이 잘 맞을까?!,2420,2019-09-18,124
1,[마감시간 안내] DoDream 학습동아리 팀 모집,2751,2019-09-17,99
1,[전산원] 「2019 동국 커피바리스타 스쿨 9월 과정」모집 안내,794,2019-09-17,19
1,제7회 부산국제항만컨퍼런스 개최 안내,1851,2019-09-17,493
1,식품안전나라 공공데이터 활용 아이디어 공모전 안내,1951,2019-09-17,218
1,2019 국민참여 청렴콘텐츠 공모전 안내,1717,2019-09-17,266
1,2019 서초 서리풀페스티벌 사진공모전 안내,1771,2019-09-17,197
1,2019 서울국제경제자문단 총회 개최 안내,1785,2019-09-17,493
1,[참사람봉사단] 2019 하반기 중구멘토링 봉사자 모집(중림동),2217,2019-09-17,312
1,[청년기업가센터]1DAY 메이커 교육 참가 신청 안내,3060,2019-09-17,240
1,[LINC+] 2019-2학기 캡스톤디자인 지원금 신청 안내,3144,2019-09-16,474
1,우리마을 아이디어+ UCC 공모전[캠퍼스타운 조성추진단],2866,2019-09-16,34
1,[정각원] 신임조교 수계법회 안내(10.7/16:00~),1099,2019-09-16,295
1,[정각원] 금주 목요법회 안내_생활참선(9.19/오후3:20~),2084,2019-09-16,168
1,[취업센터] 현대백화점그룹 채용설명회 개최,2596,2019-09-16,233
1,[취업센터] 예금보험공사 채용설명회 개최,2057,2019-09-16,233
1,2019년 중증장애인 인턴제 모집 안내,1596,2019-09-16,25
1,[참사람봉사단] 제8회 역삼시니어페스티벌 행사 자원봉사자 모집,1997,2019-09-16,91
1,[카운슬링센터] 유피어스 멘티 모집,2038,2019-09-16,9
1,[창업원] 「d. 프리미어 창업리그」창업경진대회 학생부/일반부 모집,2254,2019-09-16,66
1,[전산원] 「2019 동국 커피바리스타 스쿨 9월 과정」모집 안내,299,2019-09-16,19
1,★취업센터★취업프로그램 및 캠퍼스리크루팅 안내,3208,2019-09-11,360
1,2019년 한전KDN 대국민 혁신 아이디어 공모전,1886,2019-09-11,479
1,[2019년 대학생 아리수 홍보 공모전,1923,2019-09-11,436
1,2019년 겨울방학 쏙쏙캠프 안내,2140,2019-09-11,25
1,2019 세계 모의 기후변화 당사국 총회 안내,1884,2019-09-11,25
1,[교수학습개발센터] 동국 튜터링 튜터 1차 선정자 발표,2868,2019-09-11,253
1,재학생 대상 [행복인문학강연 + 미술심리검사] Healing Dream 안내,2907,2019-09-11,25
1,2019학년도 1학기 교육수요자 만족도 조사 경품 당첨자 발표,2032,2019-09-11,140
1,2019 한국뇌연구원 뇌과학강연회(브레인쇼) 안내,1904,2019-09-11,25
1,[역량개발센터] 퍼스널컬러 특강,3951,2019-09-11,124
1,[LINC+사업단] 단기 근로학생 모집,1092,2019-09-10,283
1,불교한문 아카데미 2019년 2학기 연수생 추가 모집,2473,2019-09-10,499
1,글쓰기 상담 프로그램 안내,2308,2019-09-10,421
1,[중앙도서관]명사의지식강연:지식이 지혜로 바뀌는 열두 번의 놀라운 경험,2603,2019-09-10,306
1,[취업센터] 2019-2학기 멘토링콘서트 동행(同行),2489,2019-09-10,360
1,※2019년 9월 사이버보안진단의 날 시행 안내※,2060,2019-09-10,16
1,[전산원] 「2019 동국 커피바리스타 스쿨 9월 과정」모집 안내,950,2019-09-09,19
1,장애인 일자리 창출 결선 청중평가단 모집,1720,2019-09-09,63
1,장애인 일자리 창출 결선 청중평가단 모집 안내,42,2019-09-09,63
1,2019년 디지털 사회혁신(DSI) 아이디어 공모대회,1785,2019-09-09,247
1,QR코드를 활용한 산업재산권 등록 마크 디자인 공모전 안내,1787,2019-09-09,308
1,제1회 경기도 광고홍보제공모전 안내,1614,2019-09-09,436
1,코레일의 사회적 가치 아이디어 발굴 공모전 안내,1571,2019-09-09,7
1,제3회 국제 청소년 컨퍼런스 in 성남 청소년/대학생 모집 안내,1783,2019-09-09,354
1,제3회 국제 청소년 컨퍼런스 in 성남 청년 코디네이터 모집 안내,1690,2019-09-09,354
1,튜터링/DoDream 학습동아리 멘토(관리조교) 모집,3852,2019-09-06,99
1,[취업센터] ★멘토링콘서트 일정 연기★,1021,2019-09-06,360
1,[참사람봉사단] 9/9(월) '사랑의 헌혈' 캠페인,2193,2019-09-06,190
1,"2019 시민과 함께하는 다다다(말하다,듣다,즐기다) 발표대회",2294,2019-09-06,490
1,2019년 2학기 동대신문사 수습기자 모집,3053,2019-09-06,398
1,[공학교육혁신센터] 한국공학한림원 차세대 공학리더 선발,4155,2019-09-06,179
1,대외협력실 행정인턴 채용공고[~9.19(목)],2397,2019-09-06,62
1,[참사람봉사단] 2019 하반기 중구멘토링 봉사자 모집,2467,2019-09-06,312
1,[봉사]사범대학 및 교육대학원 기념행사 자원봉사단 모집,2828,2019-09-06,137
1,[스타벅스 기프트카드 증정] 2019 성평등 토크콘서트 개최,2845,2019-09-06,493
1,[취업센터] IBK기업은행 채용설명회 안내,2616,2019-09-05,233
1,IEF 2019 제주 캐릭터 경연대회 안내,2186,2019-09-05,77
1,2019 IEF 국제 대학생 e스포츠대회 국가대표선발전 안내,1999,2019-09-05,24
1,[전산원] 민주시민 인·적성교육 전문강사 양성과정 모집,2618,2019-09-05,139
1,9월6일(금) 뮤지컬 '싯다르타' 무료관람권 배부 안내(선착순 100명),3329,2019-09-05,25
1,[교수학습개발센터] 2019년도 맞춤형 교수법 워크숍 진원 대학(학과) 선발,1969,2019-09-05,414
1,2019 해외 청년 퀴즈대회 안내,1742,2019-09-05,323
1,[창업보육센터] 정보보호 무료 지원 서비스 및 전문교육 실시 안내,1590,2019-09-05,389
1,2019 캡스톤디자인 밸류업 프로그램 최종보고회 안내,2081,2019-09-05,73
1,[과학영재교육원] 교내근로장학생을 모집합니다.(제출일자수정),2032,2019-09-05,402
1,2019 한국전력 미디어 콘텐츠 공모전,1510,2019-09-05,477
1,2019 사람iN숲 중랑숲 프로그램 안내,1622,2019-09-05,137
